13598	1720
12930	1647
10873	1404
8608	1414
3209	642
2688	451
3905	780
4637	802
3584	740
6441	1164
18010	2576
9513	1518
6402	1134
8131	1222
5214	885
3675	680
8721	1329
0	0
8066	1258
5659	757
3382	479
3951	549
4074	634
3355	638
3015	467
3502	460
4132	647
5709	864
3056	484
7959	1140
6488	973
6991	979
4854	775
4994	674
11231	1601
3171	538
9872	1747
10589	1524
5946	967
8708	1239
8957	1418
7990	1330
12768	1453
14010	1601
12271	1543
17474	2481
6635	992
8935	1243
5223	864
12372	1564
6319	1100
4294	808
11714	1495
2155	367
4900	798
9529	1362
9102	1603
7433	1169
9364	1360
8066	1258
0	0
3746	682
6043	967
6612	1037
6399	1100
9294	1619
7294	1257
10258	1392
4454	766
2358	419
5004	804
1456	290
4220	769
5941	984
3860	656
4388	749
4931	609
783	179
9096	1184
7025	943
4442	723
5144	657
6550	916
5565	869
11432	1278
10764	1205
8707	961
15067	1979
4228	490
6528	741
2759	497
9965	1062
3855	732
2476	459
14648	1872
4212	639
2436	430
5965	780
8258	1021
4969	801
6554	886
5659	757
3746	682
0	0
3478	542
4047	612
6743	1092
7021	1265
7525	1098
7985	1038
1716	336
1293	200
2731	451
3457	464
3699	696
3188	553
1018	207
1823	324
8949	1136
2895	426
6818	906
4748	665
4198	677
2867	379
4273	638
3287	591
9154	1000
8487	927
6430	683
12790	1701
1951	212
4251	463
2208	391
7688	784
2905	432
3424	594
16945	2157
6509	924
3384	564
3688	502
5981	743
3852	670
4277	608
3382	479
6043	967
3478	542
0	0
569	70
7334	1136
6587	1147
7091	980
7551	920
1350	193
3570	478
2296	333
5734	742
4289	740
3609	500
2257	306
1613	195
8367	1235
3464	496
7387	976
5317	734
4767	747
3436	449
4842	708
3856	661
9723	1070
9056	997
6999	753
13359	1771
2520	282
4820	533
2777	461
8257	854
3474	502
3993	663
17514	2226
7078	994
3953	634
4257	572
6550	813
4421	740
4846	678
3951	549
6612	1037
4047	612
569	70
0	0
6765	1066
6018	1078
6522	910
6982	851
781	123
3001	409
1727	263
5165	672
3720	670
3040	430
1688	236
1044	125
7798	1165
6577	1063
9498	1507
10780	1449
2115	367
8899	1163
4966	793
7269	1234
15187	1784
14519	1711
12462	1468
10882	1660
5001	787
4450	610
3909	705
5780	743
5172	803
4820	776
13651	1833
5846	935
3991	669
9720	1286
9325	1541
2676	541
10309	1393
4074	634
6399	1100
6743	1092
7334	1136
6765	1066
0	0
6734	1130
1166	275
2752	503
5876	942
5351	896
5188	804
6292	948
3759	665
7885	1246
5804	918
6010	979
11784	1621
6855	1235
4234	712
6619	1161
6928	1181
5401	939
4224	780
2356	465
13125	1810
12457	1737
10401	1494
7422	1253
5068	862
4185	714
5472	1019
4644	643
5080	1002
6688	1221
20196	2809
9760	1576
6648	1192
7016	1196
4029	724
5171	943
7586	1291
3355	638
9294	1619
7021	1265
6587	1147
6018	1078
6734	1130
0	0
4366	681
4852	674
5482	862
7059	1078
4406	699
9309	1355
7838	1188
8341	1193
6204	990
6344	888
12582	1815
7801	987
8439	1340
9721	1282
2164	423
7840	996
3907	626
6211	1066
14128	1617
13460	1544
11403	1301
9898	1579
3942	620
3282	426
4437	681
4796	662
4114	636
4809	850
14501	2010
6741	1092
4607	777
8661	1119
8266	1374
1617	373
9250	1226
3015	467
7294	1257
7525	1098
7091	980
6522	910
1166	275
4366	681
0	0
1510	312
5877	969
6660	1035
5466	726
7187	1100
4654	817
7886	1274
5805	946
6012	1006
12679	1773
8261	927
8925	1333
10181	1222
3525	699
8300	937
4355	611
7613	1042
14588	1558
13920	1485
11863	1241
8492	1328
4402	561
2447	296
4897	622
3389	411
4574	577
7652	994
15503	2091
8102	1368
6736	926
9121	1059
8726	1315
3434	526
9710	1166
3502	460
10258	1392
7985	1038
7551	920
6982	851
2752	503
4852	674
1510	312
0	0
6994	914
8571	1130
5918	751
8451	1257
5918	974
9853	1245
7716	1042
7857	940
13943	1930
1550	306
8169	1098
6098	857
3765	631
4217	572
5023	807
4055	719
10505	1193
9837	1120
7780	876
13540	1869
2701	380
5001	632
2264	373
8438	953
3360	608
1799	367
15356	1956
4920	723
1759	338
5038	694
7331	936
4292	709
5627	801
4132	647
4454	766
1716	336
1350	193
781	123
5876	942
5482	862
5877	969
6994	914
0	0
2278	351
1069	171
4529	628
3062	578
2873	498
792	170
873	192
7630	1232
900	156
7514	1353
8318	1143
4547	696
6437	857
6600	1023
5632	935
12724	1478
12056	1405
10000	1162
15117	2086
4278	597
6578	848
2865	470
10015	1169
3961	705
1937	413
13260	1609
2823	376
2542	403
7258	980
6745	1208
5075	775
7847	1087
5709	864
2358	419
1293	200
3570	478
3001	409
5351	896
7059	1078
6660	1035
8571	1130
2278	351
0	0
2646	386
2251	276
3172	592
3583	565
1502	237
2213	366
7743	949
2565	421
4861	973
5538	776
3077	494
3657	491
3947	644
2979	556
9945	1112
9277	1039
7220	795
12464	1707
1625	218
3925	469
1188	205
7362	790
2285	440
2397	407
15906	1994
5470	761
2358	378
4478	613
4092	829
3604	572
5067	720
3056	484
5004	804
2731	451
2296	333
1727	263
5188	804
4406	699
5466	726
5918	751
1069	171
2646	386
0	0
4897	653
3430	603
3872	616
1791	288
1731	313
10389	1326
3064	420
9764	1629
10482	1406
5839	856
8601	1121
8850	1300
7883	1212
13301	1541
14220	1669
12164	1425
17367	2362
6528	873
8828	1125
5115	746
12265	1445
6212	982
4187	690
11199	1383
786	136
4793	680
9422	1243
8995	1484
7326	1051
10011	1350
7959	1140
1456	290
3457	464
5734	742
5165	672
6292	948
9309	1355
7187	1100
8451	1257
4529	628
2251	276
4897	653
0	0
4113	654
5834	871
3753	543
4281	636
5464	694
3533	666
8298	1579
8975	1382
3306	572
7094	1097
7380	1133
6416	1162
13382	1718
12714	1645
10657	1401
14417	2271
5062	824
6735	976
2912	515
9315	1354
4008	750
1775	380
13499	1914
3667	604
1072	224
7915	1219
7529	1435
4107	681
8504	1326
6488	973
4220	769
3699	696
4289	740
3720	670
3759	665
7838	1188
4654	817
5918	974
3062	578
3172	592
3430	603
4113	654
0	0
4840	868
2759	540
2966	600
9605	1313
2610	420
6868	1055
4797	814
5773	936
4840	757
7882	1138
6896	1091
10063	1282
9396	1209
7339	966
16399	2201
5560	712
7860	963
4091	709
11297	1284
5187	944
3808	672
16843	2174
6406	941
3768	642
3955	668
6031	892
6301	1014
4524	763
6991	979
5941	984
3188	553
3609	500
3040	430
7885	1246
8341	1193
7886	1274
9853	1245
2873	498
3583	565
3872	616
5834	871
4840	868
0	0
2178	367
2174	368
5492	919
852	177
9076	1212
7005	970
3692	608
5124	685
5745	935
4777	847
11412	1306
10744	1233
8687	989
14262	1997
3423	508
5723	759
2010	381
9160	1080
3106	617
1727	344
14762	1846
4325	613
1687	315
5945	807
8238	1049
4220	686
6534	914
4854	775
3860	656
1018	207
2257	306
1688	236
5804	918
6204	990
5805	946
7716	1042
792	170
1502	237
1791	288
3753	543
2759	540
2178	367
0	0
808	155
6936	1088
1240	209
8431	1101
6361	859
3899	668
4479	574
5886	833
4900	786
10767	1195
10099	1122
8042	878
14402	1896
3563	407
5863	658
2217	442
9300	979
3313	677
1933	404
15290	1939
4854	706
1894	375
5300	697
7594	938
4427	746
5890	803
4994	674
4388	749
1823	324
1613	195
1044	125
6010	979
6344	888
6012	1006
7857	940
873	192
2213	366
1731	313
4281	636
2966	600
2174	368
808	155
0	0
6915	1088
8556	1093
8888	1317
6817	1075
11331	1528
7077	1093
12123	1760
8850	1443
8382	971
9624	1119
9358	1227
20640	2823
9800	1334
12100	1585
10608	1419
15537	1906
10754	1554
9679	1362
15722	1926
6164	798
10285	1352
5974	930
8050	1154
12818	1724
4978	878
11231	1601
4931	609
8949	1136
8367	1235
7798	1165
11784	1621
12582	1815
12679	1773
13943	1930
7630	1232
7743	949
10389	1326
5464	694
9605	1313
5492	919
6936	1088
6915	1088
0	0
